event_id,event_date,event_url,location_url,event_venue,event_city,event_state,event_country,show,tour,setlist
3047,2013-06-22,/gig:2013-06-22-goffertpark-nijmegen-netherlands,/venue:goffertpark-nijmegen-netherlands,Goffertpark,Nijmegen,,The Netherlands,,Wrecking Ball Tour,"The Ghost Of Tom Joad, Land Of Hope And Dreams, People Get Ready, My Love Will Not Let You Down, Sherry Darling, Growin' Up, Downbound Train, Wrecking Ball, Death To My Hometown, So Young And In Love, The River, Badlands, Adam Raised A Cain, Something In The Night, Candy's Room, Racing In The Street, The Promised Land, Factory, Streets Of Fire, Prove It All Night, Darkness On The Edge Of Town, Pay Me My Money Down, Shackled And Drawn, Waitin' On A Sunny Day, Raise Your Hand, Lonesome Day, The Rising, Thunder Road, Born In The U.S.A., Born To Run, Bobby Jean, Dancing In The Dark, Tenth Avenue Freeze-Out, Twist And Shout, Shout"
3048,2013-06-26,/gig:2013-06-26-estadio-municipal-el-molinon-gijon-spain,/venue:estadio-municipal-el-molinon-gijon-spain,Estadio Municipal El Molinón,Gijón,,Spain,,Wrecking Ball Tour,"My Love Will Not Let You Down, Out In The Street, Better Days, Ain't Good Enough For You, Travelin' Band, Wrecking Ball, Death To My Hometown, Spirit In The Night, Jack Of All Trades, The River, Atlantic City, You Can Look (But You Better Not Touch), Darlington County, Because The Night, She's The One, Rosalita (Come Out Tonight), Shackled And Drawn, Waitin' On A Sunny Day, Drive All Night, The Rising, Badlands, Light Of Day, Radio Nowhere, Born In The U.S.A., Born To Run, Seven Nights To Rock, Dancing In The Dark, Tenth Avenue Freeze-Out, Twist And Shout, Shout, Thunder Road"
3049,2013-06-29,/gig:2013-06-29-stade-de-france-saint-denis-france,/venue:stade-de-france-saint-denis-france,Stade De France,Saint Denis,,France,,Wrecking Ball Tour,"Badlands, Out In The Street, Lucille, Wrecking Ball, Death To My Hometown, Cadillac Ranch, Spirit In The Night, Born In The U.S.A., Cover Me, Darlington County, Working On The Highway, Downbound Train, I'm On Fire, No Surrender, Bobby Jean, I'm Goin' Down, Glory Days, Dancing In The Dark, My Hometown, Pay Me My Money Down, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, We Are Alive, Born To Run, Ramrod, Tenth Avenue Freeze-Out, American Land, Thunder Road"
3050,2013-06-30,/gig:2013-06-30-queen-elizabeth-olympic-park-london-england,/venue:queen-elizabeth-olympic-park-london-england,Queen Elizabeth Olympic Park,London,,England,,Wrecking Ball Tour,"Shackled And Drawn, Badlands, Prove It All Night, Johnny 99, Reason To Believe, Atlantic City, Wrecking Ball, Death To My Hometown, Born In The U.S.A., Cover Me, Darlington County, Working On The Highway, Downbound Train, I'm On Fire, No Surrender, Bobby Jean, I'm Goin' Down, Glory Days, Dancing In The Dark, My Hometown, Waitin' On A Sunny Day, Lonesome Day, The Rising, Light Of Day, Jungleland, Born To Run, Tenth Avenue Freeze-Out, American Land, My Lucky Day"
3051,2013-07-03,/gig:2013-07-03-stade-de-geneve-geneva-switzerland,/venue:stade-de-geneve-geneva-switzerland,Stade de Genève,Geneva,,Switzerland,,Wrecking Ball Tour,"Shackled And Drawn, Badlands, Death To My Hometown, Out In The Street, Hungry Heart, Candy's Room, She's The One, Because The Night, Spirit In The Night, Frankie, The River, Youngstown, Murder Incorporated, Darlington County, Working On The Highway, Bobby Jean, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, The Promise, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, American Land, Thunder Road"
3052,2013-07-05,/gig:2013-07-05-borussia-park-monchengladbach-germany,/venue:borussia-park-monchengladbach-germany,Borussia-Park,Mönchengladbach,,Germany,,Wrecking Ball Tour,"Jackson Cage, My Love Will Not Let You Down, Better Days, Shake, Rattle And Roll, One Way Street, Mary's Place, Wrecking Ball, Badlands, Death To My Hometown, Point Blank, Trapped, The Promised Land, Hungry Heart, Man's Job, Because The Night, Candy's Room, She's The One, Leap Of Faith, Rosalita (Come Out Tonight), Shackled And Drawn, Waitin' On A Sunny Day, Radio Nowhere, Thunder Road, Rocky Ground, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Rockin' All Over The World"
3053,2013-07-07,/gig:2013-07-07-red-bull-arena-leipzig-germany,/venue:red-bull-arena-leipzig-germany,Red Bull Arena,Leipzig,,Germany,,Wrecking Ball Tour,"Roulette, Lucky Town, Badlands, Death To My Hometown, Sherry Darling, You Never Can Tell, Back In Your Arms, Hungry Heart, Spirit In The Night, Wrecking Ball, We Take Care Of Our Own, Murder Incorporated, Human Touch, Open All Night, Cadillac Ranch, Shackled And Drawn, Waitin' On A Sunny Day, Lonesome Day, Land Of Hope And Dreams, People Get Ready, Light Of Day, Born In The U.S.A., Born To Run, Bobby Jean, Dancing In The Dark, Tenth Avenue Freeze-Out, Rockin' All Over The World, Thunder Road"
3054,2013-07-00,/rehearsal:2013-07-00-orion-live-club-rome-italy,/venue:orion-live-club-rome-italy,Orion Live Club,Rome,,Italy,,Wrecking Ball Tour,
3055,2013-07-11,/gig:2013-07-11-ippodromo-delle-capannelle-rome-italy,/venue:ippodromo-delle-capannelle-rome-italy,Ippodromo Delle Capannelle,Rome,,Italy,,Wrecking Ball Tour,"Spirit In The Night, My Love Will Not Let You Down, Badlands, Death To My Hometown, Roulette, Lucky Town, Summertime Blues, Stand On It, Working On The Highway, Candy's Room, Mona, Not Fade Away, She's The One, Brilliant Disguise, Kitty's Back, Incident On 57th Street, Rosalita (Come Out Tonight), New York City Serenade, Shackled And Drawn, Darlington County, Bobby Jean, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Twist And Shout, Shout, Thunder Road"
3056,2013-07-13,/gig:2013-07-13-festivalpark-werchter-belgium,/venue:festivalpark-werchter-belgium,Festivalpark,Werchter,,Belgium,,Wrecking Ball Tour,"Spirit In The Night, Badlands, Death To My Hometown, We Take Care Of Our Own, Jailhouse Rock, Man's Job, Atlantic City, Wrecking Ball, Hungry Heart, The River, Youngstown, Murder Incorporated, Darlington County, Bobby Jean, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, Follow That Dream, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Twist And Shout, Shout, Thunder Road"
3057,2013-07-16,/gig:2013-07-16-thomond-park-limerick-ireland,/venue:thomond-park-limerick-ireland,Thomond Park,Limerick,,Ireland,,Wrecking Ball Tour,"This Little Light Of Mine, American Land, Badlands, Death To My Hometown, Hungry Heart, Spirit In The Night, Ain't Too Proud To Beg, American Skin (41 Shots), The Promised Land, Wrecking Ball, We Take Care Of Our Own, Jack Of All Trades, The River, Thunder Road, Tenth Avenue Freeze-Out, Night, Backstreets, Born To Run, She's The One, Meeting Across The River, Jungleland, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, My Hometown, Born In The U.S.A., Glory Days, Bobby Jean, Drive All Night, Dancing In The Dark, Shout, This Little Light Of Mine"
3058,2013-07-18,/gig:2013-07-18-pairc-ui-chaoimh-cork-ireland,/venue:pairc-ui-chaoimh-cork-ireland,Páirc Uí Chaoimh,Cork,,Ireland,,Wrecking Ball Tour,"This Little Light Of Mine, My Love Will Not Let You Down, Out In The Street, Sherry Darling, Wild Thing, Frankie, Adam Raised A Cain, Death To My Hometown, We Take Care Of Our Own, Seeds, Wrecking Ball, Jack Of All Trades, The Price You Pay, Prove It All Night, Darlington County, Pay Me My Money Down, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Badlands, Land Of Hope And Dreams, People Get Ready, Real World, Born In The U.S.A., Born To Run, Seven Nights To Rock, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, This Little Light Of Mine, Thunder Road"
3059,2013-07-20,/gig:2013-07-20-king-s-hall-belfast-northern-ireland,/venue:king-s-hall-belfast-northern-ireland,King's Hall,Belfast,,Northern Ireland,,Wrecking Ball Tour,"This Little Light Of Mine, The Ties That Bind, Jackson Cage, She's The One, Reason To Believe, Johnny 99, Atlantic City, Nebraska, Prove It All Night, We Take Care Of Our Own, Wrecking Ball, Death To My Hometown, The River, Fade Away, Open All Night, Cadillac Ranch, Darlington County, Bobby Jean, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Badlands, Rocky Ground, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, This Little Light Of Mine, Thunder Road"
3060,2013-07-23,/gig:2013-07-23-millennium-stadium-cardiff-wales,/venue:millennium-stadium-cardiff-wales,Millennium Stadium,Cardiff,,Wales,,Wrecking Ball Tour,"This Little Light Of Mine, Long Walk Home, Adam Raised A Cain, Prove It All Night, TV Movie, Cynthia, Roulette, Death To My Hometown, We Take Care Of Our Own, Wrecking Ball, Spirit In The Night, Hungry Heart, My City Of Ruins, We Gotta Get Out Of This Place, Boom Boom, Cadillac Ranch, Summertime Blues, You Can Look (But You Better Not Touch), Pay Me My Money Down, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Badlands, Tougher Than The Rest, Born To Run, Ramrod, I'm A Rocker, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, This Little Light Of Mine, Janey, Don't You Lose Heart, Thunder Road"
3061,2013-07-24,/gig:2013-07-24-first-direct-arena-leeds-england,/venue:first-direct-arena-leeds-england,First Direct Arena,Leeds,,England,,Wrecking Ball Tour,"Roulette, My Love Will Not Let You Down, No Surrender, Something In The Night, American Skin (41 Shots), The Promised Land, Hungry Heart, Local Hero, Gotta Get That Feeling, Bad Moon Rising, Thundercrack, Wrecking Ball, Death To My Hometown, This Depression, Because The Night, Darlington County, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, Secret Garden, Atlantic City, Badlands, Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, If I Should Fall Behind, Thunder Road"
3062,2013-07-27,/gig:2013-07-27-nowlan-park-kilkenny-ireland,/venue:nowlan-park-kilkenny-ireland,Nowlan Park,Kilkenny,,Ireland,,Wrecking Ball Tour,"This Little Light Of Mine, Badlands, Out In The Street, Shake, Sweet Soul Music, Death To My Hometown, Johnny 99, Stand On It, Wrecking Ball, Long Time Comin', Jack Of All Trades, The River, Born In The U.S.A., Cover Me, Darlington County, Working On The Highway, Downbound Train, I'm On Fire, No Surrender, Bobby Jean, I'm Goin' Down, Glory Days, Dancing In The Dark, My Hometown, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, Drive All Night, Born To Run, Tenth Avenue Freeze-Out, Shout, This Little Light Of Mine, Thunder Road"
3063,2013-07-28,/gig:2013-07-28-nowlan-park-kilkenny-ireland,/venue:nowlan-park-kilkenny-ireland,Nowlan Park,Kilkenny,,Ireland,,Wrecking Ball Tour,"This Little Light Of Mine, My Love Will Not Let You Down, Badlands, We Take Care Of Our Own, Adam Raised A Cain, Death To My Hometown, American Skin (41 Shots), The Promised Land, Wrecking Ball, Spirit In The Night, The River, Wild Billy's Circus Story, Man At The Top, When You Walk In The Room, Thunder Road, Tenth Avenue Freeze-Out, Night, Backstreets, Born To Run, She's The One, Meeting Across The River, Jungleland, The Rising, Land Of Hope And Dreams, People Get Ready, Born In The U.S.A., Bobby Jean, Seven Nights To Rock, Dancing In The Dark, American Land, Shout, This Little Light Of Mine, This Hard Land"
3064,2013-09-10,/rehearsal:2013-09-10-movistar-arena-santiago-chile,/venue:movistar-arena-santiago-chile,Movistar Arena,Santiago,,Chile,,Wrecking Ball Tour,
3065,2013-09-12,/gig:2013-09-12-movistar-arena-santiago-chile,/venue:movistar-arena-santiago-chile,Movistar Arena,Santiago,,Chile,,Wrecking Ball Tour,"We Take Care Of Our Own, Wrecking Ball, Badlands, Death To My Hometown, Spirit In The Night, The E Street Shuffle, My City Of Ruins, Atlantic City, Johnny 99, Cadillac Ranch, The River, Because The Night, She's The One, Darlington County, Working On The Highway, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Thunder Road, Land Of Hope And Dreams, People Get Ready, Manifiesto, We Are Alive, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, Rosalita (Come Out Tonight), This Hard Land"
3066,2013-09-14,/gig:2013-09-14-estadio-g-e-b-a-buenos-aires-argentina,/venue:estadio-g-e-b-a-buenos-aires-argentina,Estadio G.E.B.A.,Buenos Aires,,Argentina,,Wrecking Ball Tour,"This Little Light Of Mine, We Take Care Of Our Own, Badlands, Death To My Hometown, No Surrender, Downbound Train, Something In The Night, Spirit In The Night, Cover Me, She's The One, The Promised Land, Hungry Heart, The River, American Skin (41 Shots), Because The Night, Darlington County, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Thunder Road, Land Of Hope And Dreams, People Get Ready, We Are Alive, Born In The U.S.A., Born To Run, Bobby Jean, Glory Days, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, This Hard Land"
3067,2013-09-18,/gig:2013-09-18-espaco-das-americas-sao-paulo-brazil,/venue:espaco-das-americas-sao-paulo-brazil,Espaço Das Américas,São Paulo,,Brazil,,Wrecking Ball Tour,"Sociedade Alternativa, We Take Care Of Our Own, Badlands, Death To My Hometown, Spirit In The Night, Darkness On The Edge Of Town, Prove It All Night, No Surrender, Bobby Jean, Hungry Heart, The River, American Skin (41 Shots), Because The Night, She's The One, Darlington County, Working On The Highway, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Thunder Road, Land Of Hope And Dreams, People Get Ready, We Are Alive, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, This Little Light Of Mine, This Hard Land"
3068,2013-09-21,/gig:2013-09-21-cidade-do-rock-rio-de-janeiro-brazil,/venue:cidade-do-rock-rio-de-janeiro-brazil,Cidade Do Rock,Rio De Janeiro,,Brazil,,Wrecking Ball Tour,"Sociedade Alternativa, Badlands, Death To My Hometown, Spirit In The Night, Hungry Heart, Born In The U.S.A., Cover Me, Darlington County, Working On The Highway, Downbound Train, I'm On Fire, No Surrender, Bobby Jean, I'm Goin' Down, Glory Days, Dancing In The Dark, My Hometown, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, Land Of Hope And Dreams, People Get Ready, Thunder Road, Born To Run, Tenth Avenue Freeze-Out, Twist And Shout, This Hard Land"
3069,2013-10-12,/nobruce:2013-10-12-american-academy-headquarters-cambridge-m,/venue:american-academy-headquarters-cambridge-ma,American Academy Of Arts And Sciences Headquarters,Cambridge,MA,USA,,,
3070,2013-11-06,/gig:2013-11-06-theater-at-msg-new-york-city-ny,/venue:theater-at-msg-new-york-city-ny,The Theater At Madison Square Garden,New York City,NY,USA,,Non-tour Shows,"Dancing In The Dark, If I Should Fall Behind, Dream Baby Dream"
3071,2014-01-13,/rehearsal:2014-01-13-sir-studios-new-york-city-ny,/venue:sir-studios-new-york-city-ny,SIR Studios,New York City,NY,USA,,High Hopes Tour,
3072,2014-01-14,/gig:2014-01-14-rockefeller-center-new-york-city-ny,/venue:rockefeller-center-new-york-city-ny,Rockefeller Center,New York City,NY,USA,,Non-tour Shows,"Gov. Christie Traffic Jam, High Hopes, Heaven's Wall, Just Like Fire Would"
3073,2014-01-18,/gig:2014-01-18-paramount-theatre-asbury-park-nj,/venue:paramount-theatre-asbury-park-nj,Paramount Theatre,Asbury Park,NJ,USA,,Non-tour Shows,"Do You Remember Rock 'N' Roll Radio?, One Guitar, Adam Raised A Cain, Never Be Enough Time, Darkness On The Edge Of Town, Hearts Of Stone, Pumping Iron, Atlantic City, Talking To The King, Frankie Fell In Love, Save My Love, I'm Not Sleeping, Because The Night, The Promised Land, Light Of Day, Happy Birthday To You, Thunder Road"
3074,2014-01-24,/rehearsal:2014-01-24-bellville-velodrome-cape-town-south-afr,/venue:bellville-velodrome-cape-town-south-africa,Bellville Velodrome,Cape Town,,South Africa,,High Hopes Tour,
3075,2014-01-25,/rehearsal:2014-01-25-bellville-velodrome-cape-town-south-afr,/venue:bellville-velodrome-cape-town-south-africa,Bellville Velodrome,Cape Town,,South Africa,,High Hopes Tour,
3076,2014-01-26,/gig:2014-01-26-bellville-velodrome-cape-town-south-africa,/venue:bellville-velodrome-cape-town-south-africa,Bellville Velodrome,Cape Town,,South Africa,,High Hopes Tour,"Free Nelson Mandela, Badlands, Death To My Hometown, Out In The Street, High Hopes, Spirit In The Night, Hungry Heart, The River, Heaven's Wall, Atlantic City, Johnny 99, Pay Me My Money Down, American Skin (41 Shots), Because The Night, Darlington County, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, The Ghost Of Tom Joad, Land Of Hope And Dreams, People Get Ready, We Are Alive, Born In The U.S.A., Born To Run, Dancing In The Dark, Tenth Avenue Freeze-Out, Shout, Thunder Road"
3077,2014-01-28,/gig:2014-01-28-bellville-velodrome-cape-town-south-africa,/venue:bellville-velodrome-cape-town-south-africa,Bellville Velodrome,Cape Town,,South Africa,,High Hopes Tour,"Free Nelson Mandela, No Surrender, Two Hearts, The Ties That Bind, High Hopes, Trapped, Prove It All Night, Darkness On The Edge Of Town, Spirit In The Night, Heaven's Wall, Just Like Fire Would, American Skin (41 Shots), The Promised Land, Open All Night, Shackled And Drawn, Waitin' On A Sunny Day, Lonesome Day, The Rising, Badlands, We Shall Overcome, Born In The U.S.A., Born To Run, Bobby Jean, Dancing In The Dark, Tenth Avenue Freeze-Out, This Little Light Of Mine, This Hard Land"
3078,2014-01-29,/gig:2014-01-29-bellville-velodrome-cape-town-south-africa,/venue:bellville-velodrome-cape-town-south-africa,Bellville Velodrome,Cape Town,,South Africa,,High Hopes Tour,"We Take Care Of Our Own, Night, Rosalita (Come Out Tonight), High Hopes, Adam Raised A Cain, Something In The Night, Wrecking Ball, Death To My Hometown, Hungry Heart, Tougher Than The Rest, Jack Of All Trades, Heaven's Wall, This Is Your Sword, Because The Night, She's The One, Working On The Highway, Shackled And Drawn, Waitin' On A Sunny Day, The Rising, The Ghost Of Tom Joad, Badlands, Sun City, Rocky Ground, Born To Run, Glory Days, Seven Nights To Rock, Dancing In The Dark, Tenth Avenue Freeze-Out, Twist And Shout, Thunder Road"
